winner,winner_score,loser,loser_score
siege,69,BullyBot,51
siege,75,BullyBot,25
BullyBot,73,siege,28
siege,69,BullyBot,32
siege,77,BullyBot,37
siege,68,BullyBot,21
siege,78,BullyBot,7
BullyBot,68,siege,0
siege,73,BullyBot,47
siege,61,BullyBot,59
siege,76,BullyBot,38
siege,75,BullyBot,23
siege,78,BullyBot,6
BullyBot,68,siege,15
siege,72,BullyBot,26
BullyBot,74,siege,0
siege,76,BullyBot,21
BullyBot,75,siege,14
BullyBot,58,siege,62
siege,60,BullyBot,60
siege,73,BullyBot,32
siege,74,BullyBot,53
siege,71,BullyBot,6
siege,59,BullyBot,61
siege,78,BullyBot,7
BullyBot,76,siege,0
siege,68,BullyBot,0
siege,62,BullyBot,58
siege,69,BullyBot,45
siege,69,BullyBot,44
siege,73,BullyBot,41
siege,77,BullyBot,19
siege,74,BullyBot,0
siege,69,BullyBot,44
siege,72,BullyBot,56
siege,60,BullyBot,60
BullyBot,56,siege,64
BullyBot,70,siege,13
siege,75,BullyBot,6
siege,66,BullyBot,48
siege,68,BullyBot,27
siege,77,BullyBot,12
siege,61,BullyBot,59
BullyBot,67,siege,47
BullyBot,77,siege,0
BullyBot,80,siege,21
siege,69,BullyBot,26
siege,70,BullyBot,13
BullyBot,67,siege,14
BullyBot,65,siege,55
siege,67,BullyBot,40
siege,74,BullyBot,46
siege,68,BullyBot,11
siege,67,BullyBot,48
BullyBot,67,siege,34
siege,71,BullyBot,17
BullyBot,66,siege,28
siege,66,BullyBot,42
siege,70,BullyBot,12
siege,59,BullyBot,61
siege,69,BullyBot,22
siege,58,BullyBot,62
siege,66,BullyBot,54
siege,70,BullyBot,24
siege,60,BullyBot,60
siege,69,BullyBot,51
BullyBot,78,siege,36
siege,71,BullyBot,12
siege,62,BullyBot,58
BullyBot,66,siege,20
siege,69,BullyBot,45
siege,63,BullyBot,57
siege,68,BullyBot,38
siege,68,BullyBot,35
BullyBot,76,siege,18
BullyBot,68,siege,25
BullyBot,68,siege,14
siege,76,BullyBot,26
siege,70,BullyBot,50
siege,68,BullyBot,54
siege,75,BullyBot,13
siege,60,BullyBot,60
siege,69,BullyBot,33
siege,70,BullyBot,33
siege,55,BullyBot,65
siege,69,BullyBot,51
siege,68,BullyBot,52
siege,75,BullyBot,40
siege,70,BullyBot,33
siege,73,BullyBot,22
siege,59,BullyBot,61
siege,73,BullyBot,47
siege,75,BullyBot,25
siege,58,BullyBot,62
siege,70,BullyBot,32
siege,82,BullyBot,33
siege,69,BullyBot,26
BullyBot,74,siege,13
BullyBot,67,siege,12
siege,73,BullyBot,21
siege,68,BullyBot,13
siege,76,BullyBot,33
siege,75,BullyBot,6
siege,68,BullyBot,39
siege,69,BullyBot,6
siege,83,BullyBot,32
siege,71,BullyBot,4
siege,67,BullyBot,19
siege,60,BullyBot,60
siege,57,BullyBot,63
siege,70,BullyBot,47
siege,70,BullyBot,13
siege,68,BullyBot,52
BullyBot,74,siege,59
siege,74,BullyBot,14
BullyBot,67,siege,0
siege,75,BullyBot,32
siege,67,BullyBot,40
siege,70,BullyBot,45
siege,68,BullyBot,39
siege,75,BullyBot,32
siege,75,BullyBot,27
siege,70,BullyBot,6
siege,67,BullyBot,42
siege,68,BullyBot,41
siege,71,BullyBot,26
siege,81,BullyBot,0
siege,68,BullyBot,40
siege,69,BullyBot,0
BullyBot,79,siege,20
siege,72,BullyBot,42
siege,66,BullyBot,42
BullyBot,59,siege,61
siege,76,BullyBot,27
siege,70,BullyBot,39
siege,74,BullyBot,46
BullyBot,78,siege,0
siege,75,BullyBot,0
BullyBot,66,siege,36
BullyBot,66,siege,42
siege,77,BullyBot,39
siege,58,BullyBot,62
siege,68,BullyBot,12
siege,61,BullyBot,59
siege,67,BullyBot,53
siege,68,BullyBot,15
BullyBot,66,siege,21
siege,73,BullyBot,12
siege,69,BullyBot,58
siege,78,BullyBot,29
siege,66,BullyBot,6
siege,59,BullyBot,61
siege,68,BullyBot,26
siege,73,BullyBot,50
siege,69,BullyBot,47
siege,78,BullyBot,22
siege,66,BullyBot,35
siege,68,BullyBot,20
siege,66,BullyBot,7
siege,74,BullyBot,26
siege,67,BullyBot,53
siege,69,BullyBot,35
siege,75,BullyBot,45
siege,81,BullyBot,0
siege,68,BullyBot,13
siege,59,BullyBot,61
siege,65,BullyBot,55
siege,69,BullyBot,7
siege,67,BullyBot,47
siege,69,BullyBot,32
siege,57,BullyBot,63
siege,69,BullyBot,26
siege,104,BullyBot,13
BullyBot,70,siege,13
siege,67,BullyBot,57
siege,75,BullyBot,38
siege,72,BullyBot,34
siege,56,BullyBot,64
siege,85,BullyBot,58
siege,76,BullyBot,11
siege,67,BullyBot,15
siege,60,BullyBot,60
siege,70,BullyBot,8
BullyBot,72,siege,35
siege,62,BullyBot,58
siege,74,BullyBot,31
BullyBot,68,siege,49
BullyBot,67,siege,21
siege,69,BullyBot,47
siege,89,BullyBot,14
siege,68,BullyBot,52
siege,66,BullyBot,41
siege,71,BullyBot,33
siege,102,BullyBot,29
siege,67,BullyBot,28
siege,74,BullyBot,40
siege,78,BullyBot,24
siege,59,BullyBot,61
siege,67,BullyBot,53
siege,109,BullyBot,14
siege,77,BullyBot,14
siege,70,BullyBot,19
siege,68,BullyBot,47
BullyBot,63,siege,57
siege,67,BullyBot,27
siege,68,BullyBot,52
siege,58,BullyBot,62
siege,71,BullyBot,0
siege,71,BullyBot,13
BullyBot,69,siege,13
siege,74,BullyBot,46
siege,68,BullyBot,52
siege,74,BullyBot,27
siege,77,BullyBot,14
siege,68,BullyBot,45
siege,68,BullyBot,0
siege,73,BullyBot,13
BullyBot,73,siege,14
BullyBot,67,siege,14
siege,69,BullyBot,52
siege,75,BullyBot,0
siege,68,BullyBot,40
siege,83,BullyBot,12
siege,70,BullyBot,34
siege,107,BullyBot,36
BullyBot,68,siege,13
siege,61,BullyBot,59
siege,72,BullyBot,48
siege,67,BullyBot,0
siege,73,BullyBot,47
siege,72,BullyBot,62
siege,68,BullyBot,18
siege,77,BullyBot,17
siege,78,BullyBot,29
BullyBot,66,siege,54
siege,88,BullyBot,13
siege,87,BullyBot,0
BullyBot,73,siege,35
siege,76,BullyBot,5
siege,67,BullyBot,53
siege,68,BullyBot,55
siege,74,BullyBot,48
siege,81,BullyBot,0
siege,81,BullyBot,24
siege,78,BullyBot,51
siege,71,BullyBot,14
siege,70,BullyBot,0
BullyBot,70,siege,41
siege,75,BullyBot,12
BullyBot,75,siege,26
BullyBot,67,siege,15
BullyBot,66,siege,50
siege,74,BullyBot,19
siege,67,BullyBot,53
siege,62,BullyBot,58
siege,66,BullyBot,54
siege,77,BullyBot,7
siege,74,BullyBot,46
BullyBot,74,siege,39
BullyBot,67,siege,41
BullyBot,67,siege,56
siege,65,BullyBot,55
siege,61,BullyBot,59
siege,75,BullyBot,12
BullyBot,67,siege,14
siege,58,BullyBot,62
siege,76,BullyBot,44
siege,71,BullyBot,29
siege,75,BullyBot,13
siege,69,BullyBot,19
siege,67,BullyBot,53
siege,66,BullyBot,0
siege,67,BullyBot,53
siege,66,BullyBot,41
siege,78,BullyBot,25
siege,76,BullyBot,13
siege,59,BullyBot,61
siege,75,BullyBot,0
siege,56,BullyBot,64
BullyBot,69,siege,46
siege,74,BullyBot,39
siege,69,BullyBot,31
siege,71,BullyBot,0
siege,69,BullyBot,46
siege,71,BullyBot,7
BullyBot,67,siege,15
siege,59,BullyBot,61
siege,70,BullyBot,0
siege,75,BullyBot,13
BullyBot,66,siege,14
siege,76,BullyBot,32
siege,69,BullyBot,45
BullyBot,73,siege,0
siege,74,BullyBot,6
siege,84,BullyBot,6
siege,66,BullyBot,55
siege,59,BullyBot,61
siege,67,BullyBot,0
siege,68,BullyBot,18
siege,73,BullyBot,6
siege,68,BullyBot,0
siege,59,BullyBot,61
BullyBot,69,siege,14
siege,75,BullyBot,40
siege,68,BullyBot,0
siege,61,BullyBot,59
siege,76,BullyBot,32
siege,76,BullyBot,31
siege,76,BullyBot,33
siege,62,BullyBot,58
siege,69,BullyBot,51
siege,70,BullyBot,46
siege,66,BullyBot,0
BullyBot,69,siege,0
BullyBot,76,siege,47
siege,75,BullyBot,38
siege,68,BullyBot,0
BullyBot,67,siege,40
siege,67,BullyBot,48
siege,70,BullyBot,12
siege,74,BullyBot,19
BullyBot,68,siege,45
siege,68,BullyBot,52
siege,74,BullyBot,6
siege,67,BullyBot,0
siege,68,BullyBot,47
siege,76,BullyBot,33
siege,67,BullyBot,33
siege,68,BullyBot,33
siege,67,BullyBot,47
siege,66,BullyBot,54
siege,66,BullyBot,61
siege,102,BullyBot,0
BullyBot,68,siege,0
BullyBot,73,siege,33
siege,69,BullyBot,6
siege,70,BullyBot,50
siege,74,BullyBot,0
siege,72,BullyBot,15
siege,68,BullyBot,52
siege,78,BullyBot,42
BullyBot,73,siege,34
siege,81,BullyBot,13
BullyBot,77,siege,13
siege,71,BullyBot,0
siege,58,BullyBot,62
siege,67,BullyBot,28
siege,68,BullyBot,40
siege,67,BullyBot,53
siege,74,BullyBot,14
BullyBot,72,siege,14
siege,75,BullyBot,0
siege,67,BullyBot,39
siege,70,BullyBot,6
siege,67,BullyBot,46
siege,69,BullyBot,47
siege,76,BullyBot,0
siege,61,BullyBot,59
siege,69,BullyBot,33
siege,66,BullyBot,14
siege,62,BullyBot,58
siege,67,BullyBot,29
siege,76,BullyBot,15
siege,74,BullyBot,34
siege,68,BullyBot,47
siege,67,BullyBot,39
siege,68,BullyBot,33
siege,73,BullyBot,19
siege,68,BullyBot,52
siege,68,BullyBot,40
BullyBot,65,siege,55
siege,77,BullyBot,14
siege,70,BullyBot,0
BullyBot,77,siege,0
siege,64,BullyBot,56
siege,68,BullyBot,47
siege,69,BullyBot,14
BullyBot,74,siege,33
siege,67,BullyBot,40
BullyBot,66,siege,36
BullyBot,66,siege,49
siege,66,BullyBot,48
BullyBot,75,siege,21
siege,77,BullyBot,33
siege,74,BullyBot,42
siege,69,BullyBot,5
siege,81,BullyBot,21
siege,68,BullyBot,20
siege,68,BullyBot,0
BullyBot,71,siege,0
siege,70,BullyBot,46
siege,69,BullyBot,38
siege,67,BullyBot,48
siege,67,BullyBot,53
siege,60,BullyBot,60
siege,69,BullyBot,40
siege,71,BullyBot,33
siege,58,BullyBot,62
siege,91,BullyBot,13
siege,69,BullyBot,35
siege,67,BullyBot,33
siege,73,BullyBot,36
BullyBot,68,siege,21
siege,74,BullyBot,13
siege,66,BullyBot,44
siege,67,BullyBot,47
siege,69,BullyBot,40
siege,70,BullyBot,45
siege,75,BullyBot,41
siege,73,BullyBot,42
siege,66,BullyBot,54
siege,69,BullyBot,12
siege,82,BullyBot,12
siege,71,BullyBot,40
siege,75,BullyBot,0
siege,65,BullyBot,55
siege,75,BullyBot,38
siege,80,BullyBot,41
siege,68,BullyBot,7
siege,56,BullyBot,64
siege,74,BullyBot,61
siege,69,BullyBot,27
siege,68,BullyBot,46
BullyBot,55,siege,65
siege,62,BullyBot,58
siege,66,BullyBot,20
siege,69,BullyBot,46
siege,69,BullyBot,0
siege,73,BullyBot,47
siege,74,BullyBot,40
siege,77,BullyBot,7
siege,78,BullyBot,43
siege,70,BullyBot,45
siege,77,BullyBot,33
siege,73,BullyBot,41
siege,68,BullyBot,0
siege,68,BullyBot,7
siege,68,BullyBot,33
siege,84,BullyBot,38
siege,66,BullyBot,41
siege,67,BullyBot,0
siege,60,BullyBot,60
siege,71,BullyBot,16
siege,59,BullyBot,61
siege,67,BullyBot,41
siege,81,BullyBot,14
siege,68,BullyBot,52
siege,68,BullyBot,52
siege,69,BullyBot,38
siege,68,BullyBot,47
siege,62,BullyBot,58
siege,73,BullyBot,47
siege,69,BullyBot,44
siege,69,BullyBot,45
BullyBot,76,siege,21
siege,69,BullyBot,51
siege,70,BullyBot,24
siege,57,BullyBot,63
BullyBot,67,siege,21
siege,75,BullyBot,20
siege,70,BullyBot,43
siege,70,BullyBot,50
siege,69,BullyBot,0
BullyBot,66,siege,34
siege,69,BullyBot,51
siege,73,BullyBot,35
BullyBot,68,siege,39
siege,74,BullyBot,20
BullyBot,82,siege,0
siege,77,BullyBot,0
BullyBot,78,siege,0
siege,70,BullyBot,22
siege,68,BullyBot,0
siege,57,BullyBot,63
siege,70,BullyBot,50
siege,70,BullyBot,6
siege,69,BullyBot,48
siege,82,BullyBot,14
siege,76,BullyBot,0
siege,62,BullyBot,58
siege,72,BullyBot,28
siege,72,BullyBot,48
siege,75,BullyBot,36
siege,70,BullyBot,44
BullyBot,76,siege,0
siege,69,BullyBot,47
BullyBot,66,siege,49
siege,67,BullyBot,46
siege,68,BullyBot,28
siege,65,BullyBot,55
siege,73,BullyBot,47
siege,66,BullyBot,62
siege,75,BullyBot,20
siege,69,BullyBot,47
BullyBot,72,siege,0
siege,68,BullyBot,0
siege,75,BullyBot,13
BullyBot,75,siege,14
siege,66,BullyBot,34
siege,70,BullyBot,37
BullyBot,68,siege,26
siege,75,BullyBot,25
siege,68,BullyBot,0
BullyBot,73,siege,0
BullyBot,67,siege,14
siege,71,BullyBot,41
siege,69,BullyBot,35
siege,76,BullyBot,33
siege,67,BullyBot,53
siege,69,BullyBot,33
BullyBot,68,siege,0
siege,69,BullyBot,15
siege,75,BullyBot,61
siege,74,BullyBot,0
BullyBot,77,siege,25
siege,68,BullyBot,39
siege,67,BullyBot,14
siege,75,BullyBot,35
siege,77,BullyBot,31
siege,72,BullyBot,15
BullyBot,69,siege,21
siege,77,BullyBot,26
siege,66,BullyBot,49
siege,60,BullyBot,60
siege,68,BullyBot,28
siege,68,BullyBot,34
siege,68,BullyBot,47
siege,75,BullyBot,40
siege,72,BullyBot,48
BullyBot,78,siege,14
BullyBot,58,siege,62
siege,67,BullyBot,48
siege,76,BullyBot,13
siege,70,BullyBot,24
siege,69,BullyBot,31
BullyBot,74,siege,40
siege,76,BullyBot,35
siege,91,BullyBot,0
siege,70,BullyBot,37
siege,79,BullyBot,61
siege,71,BullyBot,56
siege,76,BullyBot,17
siege,74,BullyBot,35
BullyBot,73,siege,29
siege,71,BullyBot,18
BullyBot,75,siege,38
siege,81,BullyBot,18
siege,80,BullyBot,40
BullyBot,67,siege,26
siege,68,BullyBot,52
BullyBot,70,siege,50
siege,70,BullyBot,40
BullyBot,79,siege,41
siege,68,BullyBot,21
BullyBot,65,siege,55
siege,69,BullyBot,14
siege,58,BullyBot,62
siege,76,BullyBot,0
siege,72,BullyBot,21
siege,68,BullyBot,48
siege,69,BullyBot,47
siege,76,BullyBot,19
siege,67,BullyBot,41
siege,70,BullyBot,20
siege,67,BullyBot,0
siege,60,BullyBot,60
siege,68,BullyBot,48
siege,69,BullyBot,0
siege,74,BullyBot,46
siege,72,BullyBot,27
siege,74,BullyBot,15
siege,67,BullyBot,53
siege,78,BullyBot,7
BullyBot,74,siege,0
BullyBot,76,siege,0
siege,78,BullyBot,0
siege,68,BullyBot,52
siege,66,BullyBot,40
siege,75,BullyBot,12
siege,70,BullyBot,50
siege,67,BullyBot,53
siege,78,BullyBot,42
siege,64,BullyBot,56
siege,72,BullyBot,12
siege,75,BullyBot,13
BullyBot,72,siege,7
siege,64,BullyBot,56
siege,87,BullyBot,0
siege,69,BullyBot,17
siege,59,BullyBot,61
siege,73,BullyBot,15
siege,77,BullyBot,7
siege,69,BullyBot,51
siege,77,BullyBot,50
siege,68,BullyBot,52
siege,58,BullyBot,62
siege,67,BullyBot,53
siege,66,BullyBot,54
siege,67,BullyBot,47
siege,67,BullyBot,21
siege,59,BullyBot,61
siege,65,BullyBot,55
siege,64,BullyBot,56
siege,72,BullyBot,49
siege,76,BullyBot,5
siege,77,BullyBot,19
siege,78,BullyBot,35
BullyBot,74,siege,34
siege,68,BullyBot,61
siege,74,BullyBot,41
siege,68,BullyBot,32
siege,73,BullyBot,47
siege,67,BullyBot,39
siege,68,BullyBot,11
siege,67,BullyBot,36
siege,74,BullyBot,42
siege,60,BullyBot,60
siege,65,BullyBot,55
siege,77,BullyBot,31
siege,74,BullyBot,46
siege,68,BullyBot,0
siege,62,BullyBot,58
siege,73,BullyBot,48
siege,75,BullyBot,39
siege,69,BullyBot,41
siege,75,BullyBot,15
siege,70,BullyBot,6
siege,66,BullyBot,54
siege,66,BullyBot,48
siege,67,BullyBot,12
siege,68,BullyBot,48
siege,70,BullyBot,21
siege,71,BullyBot,43
BullyBot,69,siege,33
siege,78,BullyBot,26
siege,59,BullyBot,61
BullyBot,72,siege,34
siege,68,BullyBot,0
BullyBot,66,siege,54
siege,62,BullyBot,58
siege,64,BullyBot,56
siege,83,BullyBot,18
siege,98,BullyBot,20
siege,66,BullyBot,54
BullyBot,72,siege,48
siege,69,BullyBot,32
BullyBot,75,siege,13
siege,68,BullyBot,47
siege,67,BullyBot,48
siege,69,BullyBot,51
siege,74,BullyBot,53
siege,72,BullyBot,0
BullyBot,80,siege,0
siege,66,BullyBot,15
siege,67,BullyBot,41
siege,68,BullyBot,42
siege,60,BullyBot,60
siege,69,BullyBot,21
siege,69,BullyBot,0
siege,69,BullyBot,51
siege,68,BullyBot,52
siege,88,BullyBot,0
siege,68,BullyBot,0
BullyBot,76,siege,0
siege,70,BullyBot,31
siege,70,BullyBot,0
siege,69,BullyBot,51
siege,68,BullyBot,6
siege,75,BullyBot,18
BullyBot,73,siege,28
siege,66,BullyBot,13
BullyBot,66,siege,41
siege,75,BullyBot,39
siege,73,BullyBot,47
siege,75,BullyBot,7
siege,74,BullyBot,46
siege,59,BullyBot,61
siege,72,BullyBot,48
siege,69,BullyBot,8
siege,77,BullyBot,58
siege,82,BullyBot,28
siege,67,BullyBot,41
siege,67,BullyBot,0
BullyBot,73,siege,34
siege,73,BullyBot,40
siege,69,BullyBot,41
siege,69,BullyBot,51
siege,74,BullyBot,0
siege,70,BullyBot,31
siege,69,BullyBot,41
siege,74,BullyBot,41
siege,74,BullyBot,26
siege,70,BullyBot,28
BullyBot,73,siege,29
siege,67,BullyBot,0
siege,68,BullyBot,52
siege,75,BullyBot,42
siege,77,BullyBot,45
siege,77,BullyBot,27
siege,68,BullyBot,33
siege,75,BullyBot,45
siege,72,BullyBot,50
siege,68,BullyBot,7
BullyBot,69,siege,39
siege,74,BullyBot,15
siege,79,BullyBot,34
siege,70,BullyBot,11
siege,63,BullyBot,57
BullyBot,79,siege,34
siege,69,BullyBot,45
siege,73,BullyBot,41
BullyBot,72,siege,33
siege,68,BullyBot,27
siege,75,BullyBot,12
siege,71,BullyBot,37
siege,74,BullyBot,34
siege,77,BullyBot,24
siege,75,BullyBot,19
siege,82,BullyBot,13
siege,75,BullyBot,34
siege,67,BullyBot,49
siege,66,BullyBot,54
siege,74,BullyBot,6
siege,67,BullyBot,28
siege,76,BullyBot,14
siege,70,BullyBot,40
BullyBot,59,siege,61
siege,59,BullyBot,61
siege,66,BullyBot,42
siege,61,BullyBot,59
BullyBot,74,siege,34
siege,69,BullyBot,39
siege,68,BullyBot,53
siege,68,BullyBot,41
siege,68,BullyBot,47
siege,69,BullyBot,45
siege,71,BullyBot,25
BullyBot,69,siege,15
siege,68,BullyBot,47
siege,68,BullyBot,46
siege,68,BullyBot,23
siege,65,BullyBot,55
BullyBot,67,siege,0
siege,78,BullyBot,0
siege,72,BullyBot,42
siege,69,BullyBot,44
siege,71,BullyBot,33
siege,65,BullyBot,55
siege,73,BullyBot,22
BullyBot,73,siege,14
siege,60,BullyBot,60
siege,76,BullyBot,30
siege,60,BullyBot,60
siege,75,BullyBot,0
siege,76,BullyBot,42
siege,69,BullyBot,35
siege,67,BullyBot,14
siege,69,BullyBot,26
siege,71,BullyBot,49
siege,76,BullyBot,25
siege,70,BullyBot,13
siege,76,BullyBot,34
siege,68,BullyBot,15
siege,67,BullyBot,15
siege,74,BullyBot,46
siege,69,BullyBot,33
siege,71,BullyBot,30
siege,78,BullyBot,15
siege,89,BullyBot,36
siege,71,BullyBot,36
BullyBot,64,siege,56
siege,67,BullyBot,48
siege,67,BullyBot,38
siege,74,BullyBot,46
siege,74,BullyBot,0
BullyBot,66,siege,0
siege,71,BullyBot,44
siege,66,BullyBot,42
siege,66,BullyBot,54
siege,74,BullyBot,46
siege,97,BullyBot,13
siege,66,BullyBot,43
siege,75,BullyBot,52
siege,77,BullyBot,0
siege,70,BullyBot,39
siege,82,BullyBot,0
siege,74,BullyBot,27
siege,77,BullyBot,32
siege,67,BullyBot,53
siege,68,BullyBot,33
siege,72,BullyBot,48
siege,82,BullyBot,26
siege,68,BullyBot,0
BullyBot,56,siege,64
siege,70,BullyBot,8
siege,66,BullyBot,33
siege,75,BullyBot,26
siege,65,BullyBot,55
siege,66,BullyBot,15
BullyBot,69,siege,60
BullyBot,68,siege,27
siege,81,BullyBot,14
siege,70,BullyBot,21
siege,70,BullyBot,32
siege,66,BullyBot,54
siege,76,BullyBot,27
siege,77,BullyBot,0
siege,60,BullyBot,60
siege,69,BullyBot,19
siege,70,BullyBot,22
siege,76,BullyBot,44
siege,74,BullyBot,12
siege,67,BullyBot,41
siege,81,BullyBot,5
siege,69,BullyBot,0
BullyBot,72,siege,21
siege,78,BullyBot,26
siege,58,BullyBot,62
siege,61,BullyBot,59
siege,76,BullyBot,15
siege,67,BullyBot,40
siege,71,BullyBot,43
siege,75,BullyBot,6
siege,68,BullyBot,47
siege,68,BullyBot,48
siege,68,BullyBot,41
siege,59,BullyBot,61
siege,67,BullyBot,0
siege,68,BullyBot,48
BullyBot,68,siege,13
siege,69,BullyBot,32
siege,71,BullyBot,21
BullyBot,77,siege,33
siege,68,BullyBot,6
siege,68,BullyBot,42
siege,64,BullyBot,56
BullyBot,70,siege,28
siege,69,BullyBot,0
siege,67,BullyBot,48
siege,76,BullyBot,39
siege,67,BullyBot,33
siege,74,BullyBot,40
siege,73,BullyBot,21
siege,69,BullyBot,51
siege,69,BullyBot,21
BullyBot,75,siege,26
siege,65,BullyBot,55
siege,76,BullyBot,0
siege,67,BullyBot,26
siege,66,BullyBot,54
siege,77,BullyBot,0
siege,55,BullyBot,65
siege,66,BullyBot,49
siege,70,BullyBot,20
siege,75,BullyBot,28
siege,76,BullyBot,28
siege,76,BullyBot,42
siege,67,BullyBot,53
siege,74,BullyBot,46
siege,74,BullyBot,0
BullyBot,74,siege,0
siege,70,BullyBot,0
siege,79,BullyBot,35
siege,68,BullyBot,16
siege,69,BullyBot,0
siege,75,BullyBot,45
siege,67,BullyBot,29
BullyBot,74,siege,32
BullyBot,71,siege,14
siege,75,BullyBot,41
siege,59,BullyBot,61
BullyBot,68,siege,52
BullyBot,69,siege,13
siege,75,BullyBot,0
siege,78,BullyBot,42
siege,67,BullyBot,14
siege,67,BullyBot,14
siege,68,BullyBot,26
siege,76,BullyBot,27
siege,67,BullyBot,41
siege,73,BullyBot,43
siege,68,BullyBot,52
BullyBot,70,siege,34
siege,69,BullyBot,19
siege,72,BullyBot,48
siege,76,BullyBot,22
siege,74,BullyBot,27
siege,74,BullyBot,40
siege,77,BullyBot,26
BullyBot,67,siege,47
siege,68,BullyBot,39
siege,69,BullyBot,38
siege,75,BullyBot,27
siege,78,BullyBot,12
siege,55,BullyBot,65
BullyBot,73,siege,0
siege,80,BullyBot,22
siege,76,BullyBot,12
siege,67,BullyBot,40
BullyBot,76,siege,20
siege,77,BullyBot,31
BullyBot,68,siege,35
siege,66,BullyBot,39
siege,62,BullyBot,58
siege,68,BullyBot,0
siege,67,BullyBot,53
BullyBot,67,siege,13
siege,97,BullyBot,14
BullyBot,68,siege,13
siege,70,BullyBot,0
siege,74,BullyBot,15
siege,65,BullyBot,55
siege,75,BullyBot,40
siege,86,BullyBot,21
siege,69,BullyBot,25
siege,69,BullyBot,47
siege,69,BullyBot,13
siege,70,BullyBot,41
BullyBot,58,siege,62
BullyBot,70,siege,40
siege,75,BullyBot,45
siege,78,BullyBot,34
siege,67,BullyBot,40
siege,77,BullyBot,38
siege,102,BullyBot,21
siege,70,BullyBot,46
siege,71,BullyBot,43
BullyBot,71,siege,49
BullyBot,71,siege,49
siege,75,BullyBot,0
siege,55,BullyBot,65
siege,77,BullyBot,27
siege,68,BullyBot,47
BullyBot,67,siege,61
siege,74,BullyBot,46
BullyBot,75,siege,15
siege,68,BullyBot,32
BullyBot,76,siege,0
siege,67,BullyBot,60
siege,70,BullyBot,19
BullyBot,55,siege,65
siege,68,BullyBot,21
siege,70,BullyBot,40
siege,89,BullyBot,33
siege,86,BullyBot,0
BullyBot,70,siege,13
siege,69,BullyBot,14
siege,74,BullyBot,15
siege,75,BullyBot,0
siege,62,BullyBot,58
siege,71,BullyBot,18
BullyBot,70,siege,31
siege,67,BullyBot,53
siege,69,BullyBot,31
siege,75,BullyBot,31
siege,69,BullyBot,27
siege,69,BullyBot,39
siege,74,BullyBot,7
siege,75,BullyBot,45
siege,59,BullyBot,61
siege,72,BullyBot,48
siege,67,BullyBot,39
siege,75,BullyBot,20
siege,68,BullyBot,14
siege,67,BullyBot,53
siege,68,BullyBot,14
siege,66,BullyBot,54
BullyBot,72,siege,48
siege,67,BullyBot,0
BullyBot,67,siege,0
siege,96,BullyBot,15
BullyBot,66,siege,15
siege,55,BullyBot,65
siege,68,BullyBot,0
siege,75,BullyBot,33
siege,82,BullyBot,34
siege,69,BullyBot,40
siege,74,BullyBot,33
siege,68,BullyBot,52
siege,83,BullyBot,12
siege,67,BullyBot,0
siege,67,BullyBot,53
siege,69,BullyBot,20
siege,72,BullyBot,48
siege,67,BullyBot,53
BullyBot,84,siege,0
siege,74,BullyBot,46
siege,74,BullyBot,28
siege,74,BullyBot,35
siege,72,BullyBot,48
siege,66,BullyBot,54
siege,67,BullyBot,20
siege,74,BullyBot,21
siege,75,BullyBot,47
siege,71,BullyBot,38
siege,73,BullyBot,50
siege,73,BullyBot,47
siege,70,BullyBot,24
BullyBot,73,siege,0
siege,79,BullyBot,22
siege,67,BullyBot,47
siege,68,BullyBot,21
siege,77,BullyBot,43
siege,56,BullyBot,64
BullyBot,74,siege,14
siege,69,BullyBot,27
siege,75,BullyBot,28
siege,76,BullyBot,12
siege,66,BullyBot,54
siege,68,BullyBot,47
siege,76,BullyBot,32
siege,66,BullyBot,54
siege,71,BullyBot,44
BullyBot,67,siege,35
siege,101,BullyBot,41
siege,68,BullyBot,40
siege,69,BullyBot,45
siege,75,BullyBot,45
siege,81,BullyBot,33
siege,75,BullyBot,53
siege,68,BullyBot,6
siege,75,BullyBot,39
siege,82,BullyBot,34
siege,76,BullyBot,44
siege,67,BullyBot,0
siege,61,BullyBot,59
BullyBot,74,siege,21
siege,77,BullyBot,0
siege,70,BullyBot,31
siege,72,BullyBot,15
siege,69,BullyBot,51
siege,68,BullyBot,48
siege,69,BullyBot,48
siege,70,BullyBot,30
siege,69,BullyBot,26
siege,67,BullyBot,13
siege,56,BullyBot,64
siege,66,BullyBot,21
siege,67,BullyBot,48
siege,61,BullyBot,59
BullyBot,74,siege,14
siege,76,BullyBot,14
siege,68,BullyBot,20
siege,68,BullyBot,48
siege,71,BullyBot,43
siege,68,BullyBot,46
siege,68,BullyBot,41
siege,60,BullyBot,60
BullyBot,74,siege,0
siege,68,BullyBot,0
siege,71,BullyBot,14
siege,67,BullyBot,46
siege,68,BullyBot,33
siege,69,BullyBot,47
siege,66,BullyBot,48
siege,64,BullyBot,56
siege,67,BullyBot,53
siege,75,BullyBot,39
siege,67,BullyBot,53
siege,75,BullyBot,7
BullyBot,59,siege,61
siege,58,BullyBot,62
siege,74,BullyBot,14
BullyBot,79,siege,0
siege,66,BullyBot,0
siege,55,BullyBot,65
siege,78,BullyBot,26
siege,65,BullyBot,55
siege,59,BullyBot,61
BullyBot,72,siege,48
siege,68,BullyBot,34
BullyBot,67,siege,42
siege,68,BullyBot,52
siege,74,BullyBot,15
siege,68,BullyBot,40
