winner,winner_score,loser,loser_score
RdeepBot,87,blitz,47
RdeepBot,73,blitz,47
RdeepBot,67,blitz,40
RdeepBot,75,blitz,0
RdeepBot,68,blitz,7
RdeepBot,99,blitz,39
blitz,80,RdeepBot,10
RdeepBot,66,blitz,0
RdeepBot,68,blitz,33
RdeepBot,75,blitz,0
RdeepBot,79,blitz,0
blitz,72,RdeepBot,13
RdeepBot,75,blitz,6
blitz,76,RdeepBot,32
blitz,62,RdeepBot,58
RdeepBot,68,blitz,8
RdeepBot,70,blitz,30
RdeepBot,75,blitz,14
RdeepBot,66,blitz,54
RdeepBot,80,blitz,13
blitz,60,RdeepBot,60
blitz,75,RdeepBot,39
RdeepBot,66,blitz,0
blitz,86,RdeepBot,61
RdeepBot,76,blitz,0
blitz,73,RdeepBot,42
RdeepBot,74,blitz,15
RdeepBot,68,blitz,38
RdeepBot,68,blitz,0
blitz,61,RdeepBot,59
RdeepBot,74,blitz,46
RdeepBot,69,blitz,21
RdeepBot,79,blitz,0
RdeepBot,80,blitz,0
RdeepBot,67,blitz,47
RdeepBot,82,blitz,0
RdeepBot,69,blitz,17
blitz,66,RdeepBot,39
blitz,60,RdeepBot,60
RdeepBot,74,blitz,20
blitz,73,RdeepBot,46
RdeepBot,70,blitz,14
blitz,71,RdeepBot,49
RdeepBot,67,blitz,27
blitz,56,RdeepBot,64
blitz,68,RdeepBot,38
blitz,77,RdeepBot,24
RdeepBot,68,blitz,12
RdeepBot,66,blitz,13
blitz,67,RdeepBot,32
RdeepBot,62,blitz,58
blitz,67,RdeepBot,40
RdeepBot,74,blitz,47
RdeepBot,73,blitz,0
blitz,74,RdeepBot,7
RdeepBot,74,blitz,0
RdeepBot,88,blitz,29
blitz,60,RdeepBot,60
blitz,67,RdeepBot,34
RdeepBot,69,blitz,0
RdeepBot,68,blitz,24
RdeepBot,68,blitz,0
RdeepBot,72,blitz,0
RdeepBot,74,blitz,53
RdeepBot,76,blitz,64
blitz,63,RdeepBot,57
RdeepBot,68,blitz,6
RdeepBot,73,blitz,6
blitz,73,RdeepBot,13
RdeepBot,68,blitz,0
RdeepBot,66,blitz,60
RdeepBot,61,blitz,59
RdeepBot,79,blitz,19
blitz,68,RdeepBot,52
RdeepBot,66,blitz,0
blitz,71,RdeepBot,49
RdeepBot,71,blitz,20
RdeepBot,77,blitz,37
RdeepBot,74,blitz,14
blitz,87,RdeepBot,25
blitz,70,RdeepBot,9
RdeepBot,66,blitz,0
blitz,71,RdeepBot,36
RdeepBot,67,blitz,0
RdeepBot,69,blitz,31
RdeepBot,67,blitz,15
blitz,66,RdeepBot,50
RdeepBot,76,blitz,0
RdeepBot,67,blitz,21
RdeepBot,67,blitz,21
blitz,88,RdeepBot,39
RdeepBot,76,blitz,0
RdeepBot,78,blitz,55
RdeepBot,76,blitz,0
blitz,66,RdeepBot,33
RdeepBot,69,blitz,6
RdeepBot,66,blitz,0
RdeepBot,74,blitz,26
RdeepBot,55,blitz,65
blitz,80,RdeepBot,40
blitz,65,RdeepBot,55
RdeepBot,69,blitz,0
RdeepBot,67,blitz,19
RdeepBot,66,blitz,24
RdeepBot,72,blitz,48
RdeepBot,83,blitz,45
blitz,67,RdeepBot,21
RdeepBot,69,blitz,0
blitz,68,RdeepBot,6
RdeepBot,80,blitz,0
RdeepBot,60,blitz,60
RdeepBot,70,blitz,50
RdeepBot,69,blitz,26
RdeepBot,74,blitz,28
RdeepBot,66,blitz,0
blitz,67,RdeepBot,33
RdeepBot,75,blitz,0
blitz,68,RdeepBot,5
RdeepBot,69,blitz,38
RdeepBot,67,blitz,0
blitz,72,RdeepBot,13
RdeepBot,76,blitz,0
RdeepBot,77,blitz,43
RdeepBot,82,blitz,14
RdeepBot,91,blitz,62
RdeepBot,74,blitz,0
RdeepBot,70,blitz,22
RdeepBot,68,blitz,32
RdeepBot,55,blitz,65
RdeepBot,68,blitz,0
RdeepBot,73,blitz,32
RdeepBot,77,blitz,42
RdeepBot,76,blitz,64
RdeepBot,80,blitz,0
RdeepBot,67,blitz,21
RdeepBot,67,blitz,0
RdeepBot,58,blitz,62
RdeepBot,68,blitz,0
RdeepBot,73,blitz,7
RdeepBot,73,blitz,0
RdeepBot,66,blitz,0
RdeepBot,61,blitz,59
RdeepBot,74,blitz,0
RdeepBot,69,blitz,47
blitz,73,RdeepBot,54
blitz,92,RdeepBot,48
RdeepBot,59,blitz,61
RdeepBot,66,blitz,0
RdeepBot,75,blitz,26
RdeepBot,71,blitz,5
RdeepBot,70,blitz,0
RdeepBot,72,blitz,15
RdeepBot,69,blitz,51
RdeepBot,95,blitz,0
RdeepBot,66,blitz,47
RdeepBot,75,blitz,0
RdeepBot,68,blitz,25
RdeepBot,78,blitz,21
RdeepBot,85,blitz,0
blitz,68,RdeepBot,28
blitz,58,RdeepBot,62
RdeepBot,67,blitz,0
RdeepBot,70,blitz,0
RdeepBot,83,blitz,0
RdeepBot,66,blitz,0
blitz,68,RdeepBot,53
RdeepBot,79,blitz,0
blitz,72,RdeepBot,48
RdeepBot,68,blitz,0
blitz,78,RdeepBot,7
RdeepBot,76,blitz,0
RdeepBot,74,blitz,20
RdeepBot,76,blitz,4
RdeepBot,73,blitz,0
RdeepBot,74,blitz,4
RdeepBot,78,blitz,62
blitz,75,RdeepBot,10
RdeepBot,74,blitz,0
RdeepBot,77,blitz,13
RdeepBot,68,blitz,49
RdeepBot,66,blitz,14
RdeepBot,95,blitz,27
RdeepBot,71,blitz,18
RdeepBot,72,blitz,20
RdeepBot,68,blitz,52
RdeepBot,67,blitz,0
RdeepBot,77,blitz,0
RdeepBot,67,blitz,14
RdeepBot,76,blitz,21
RdeepBot,80,blitz,40
RdeepBot,75,blitz,33
RdeepBot,68,blitz,38
RdeepBot,67,blitz,0
blitz,60,RdeepBot,60
RdeepBot,76,blitz,0
RdeepBot,66,blitz,54
RdeepBot,67,blitz,53
blitz,79,RdeepBot,60
RdeepBot,74,blitz,6
RdeepBot,69,blitz,13
RdeepBot,73,blitz,0
blitz,75,RdeepBot,18
RdeepBot,75,blitz,26
RdeepBot,73,blitz,26
blitz,67,RdeepBot,40
RdeepBot,66,blitz,27
RdeepBot,83,blitz,0
RdeepBot,71,blitz,5
blitz,79,RdeepBot,14
RdeepBot,66,blitz,0
blitz,74,RdeepBot,38
blitz,59,RdeepBot,61
RdeepBot,66,blitz,48
RdeepBot,80,blitz,14
RdeepBot,66,blitz,54
RdeepBot,87,blitz,14
RdeepBot,69,blitz,46
RdeepBot,68,blitz,13
RdeepBot,72,blitz,21
RdeepBot,75,blitz,45
RdeepBot,89,blitz,21
RdeepBot,67,blitz,41
RdeepBot,77,blitz,0
RdeepBot,73,blitz,47
RdeepBot,57,blitz,63
blitz,59,RdeepBot,61
RdeepBot,68,blitz,65
blitz,73,RdeepBot,32
RdeepBot,73,blitz,27
RdeepBot,66,blitz,40
RdeepBot,74,blitz,12
RdeepBot,66,blitz,8
RdeepBot,68,blitz,0
RdeepBot,73,blitz,27
RdeepBot,77,blitz,20
RdeepBot,77,blitz,21
RdeepBot,69,blitz,0
RdeepBot,71,blitz,0
RdeepBot,76,blitz,0
blitz,76,RdeepBot,47
RdeepBot,80,blitz,39
RdeepBot,67,blitz,12
RdeepBot,68,blitz,0
RdeepBot,91,blitz,28
RdeepBot,75,blitz,12
blitz,69,RdeepBot,14
RdeepBot,75,blitz,24
RdeepBot,66,blitz,34
RdeepBot,67,blitz,7
RdeepBot,79,blitz,0
blitz,66,RdeepBot,40
RdeepBot,68,blitz,20
blitz,62,RdeepBot,58
blitz,73,RdeepBot,61
RdeepBot,71,blitz,21
RdeepBot,86,blitz,19
RdeepBot,75,blitz,6
blitz,68,RdeepBot,52
RdeepBot,67,blitz,48
RdeepBot,69,blitz,31
RdeepBot,67,blitz,0
RdeepBot,69,blitz,13
RdeepBot,60,blitz,60
RdeepBot,74,blitz,0
blitz,94,RdeepBot,40
RdeepBot,74,blitz,35
RdeepBot,69,blitz,0
RdeepBot,69,blitz,51
RdeepBot,67,blitz,50
RdeepBot,69,blitz,35
RdeepBot,76,blitz,44
RdeepBot,86,blitz,27
blitz,79,RdeepBot,41
RdeepBot,68,blitz,0
RdeepBot,68,blitz,33
RdeepBot,67,blitz,27
RdeepBot,71,blitz,20
RdeepBot,68,blitz,4
RdeepBot,68,blitz,39
blitz,74,RdeepBot,32
RdeepBot,76,blitz,6
blitz,67,RdeepBot,14
RdeepBot,68,blitz,14
RdeepBot,71,blitz,49
RdeepBot,67,blitz,0
RdeepBot,81,blitz,24
blitz,75,RdeepBot,33
RdeepBot,75,blitz,0
RdeepBot,83,blitz,20
RdeepBot,80,blitz,14
blitz,66,RdeepBot,48
RdeepBot,107,blitz,42
RdeepBot,72,blitz,36
RdeepBot,66,blitz,0
RdeepBot,81,blitz,14
RdeepBot,78,blitz,42
RdeepBot,59,blitz,61
RdeepBot,75,blitz,0
blitz,72,RdeepBot,34
RdeepBot,66,blitz,0
RdeepBot,80,blitz,7
blitz,74,RdeepBot,46
RdeepBot,74,blitz,0
RdeepBot,67,blitz,28
RdeepBot,87,blitz,49
RdeepBot,88,blitz,0
blitz,58,RdeepBot,62
RdeepBot,74,blitz,0
RdeepBot,66,blitz,27
RdeepBot,65,blitz,55
blitz,58,RdeepBot,62
RdeepBot,74,blitz,14
RdeepBot,67,blitz,12
RdeepBot,72,blitz,54
RdeepBot,76,blitz,6
RdeepBot,76,blitz,6
blitz,75,RdeepBot,26
RdeepBot,71,blitz,15
RdeepBot,69,blitz,20
RdeepBot,75,blitz,21
blitz,75,RdeepBot,13
RdeepBot,66,blitz,0
RdeepBot,76,blitz,8
RdeepBot,75,blitz,13
RdeepBot,66,blitz,54
RdeepBot,78,blitz,42
RdeepBot,74,blitz,0
blitz,74,RdeepBot,46
blitz,75,RdeepBot,12
RdeepBot,68,blitz,0
RdeepBot,75,blitz,0
blitz,66,RdeepBot,54
RdeepBot,67,blitz,26
RdeepBot,71,blitz,21
RdeepBot,87,blitz,19
RdeepBot,97,blitz,0
blitz,74,RdeepBot,62
RdeepBot,81,blitz,53
RdeepBot,68,blitz,0
RdeepBot,67,blitz,53
RdeepBot,67,blitz,0
RdeepBot,66,blitz,25
RdeepBot,68,blitz,52
RdeepBot,70,blitz,0
RdeepBot,76,blitz,0
RdeepBot,83,blitz,41
blitz,72,RdeepBot,48
RdeepBot,78,blitz,14
RdeepBot,68,blitz,33
RdeepBot,74,blitz,34
RdeepBot,67,blitz,21
RdeepBot,66,blitz,55
blitz,68,RdeepBot,7
RdeepBot,67,blitz,26
RdeepBot,68,blitz,52
RdeepBot,98,blitz,28
RdeepBot,69,blitz,20
RdeepBot,76,blitz,0
RdeepBot,69,blitz,0
RdeepBot,66,blitz,14
RdeepBot,70,blitz,0
RdeepBot,79,blitz,19
RdeepBot,76,blitz,0
RdeepBot,70,blitz,50
RdeepBot,68,blitz,19
blitz,75,RdeepBot,65
RdeepBot,68,blitz,45
blitz,74,RdeepBot,26
RdeepBot,75,blitz,14
RdeepBot,68,blitz,22
blitz,74,RdeepBot,34
RdeepBot,74,blitz,0
blitz,67,RdeepBot,39
RdeepBot,70,blitz,0
RdeepBot,68,blitz,31
RdeepBot,73,blitz,0
RdeepBot,69,blitz,0
RdeepBot,68,blitz,0
RdeepBot,76,blitz,29
RdeepBot,67,blitz,0
blitz,72,RdeepBot,63
RdeepBot,66,blitz,34
RdeepBot,75,blitz,13
RdeepBot,73,blitz,0
blitz,74,RdeepBot,46
blitz,69,RdeepBot,32
RdeepBot,73,blitz,0
RdeepBot,67,blitz,0
blitz,62,RdeepBot,58
RdeepBot,67,blitz,13
RdeepBot,66,blitz,0
RdeepBot,78,blitz,5
RdeepBot,63,blitz,57
RdeepBot,75,blitz,0
blitz,75,RdeepBot,5
RdeepBot,66,blitz,0
RdeepBot,67,blitz,38
RdeepBot,75,blitz,13
RdeepBot,76,blitz,0
blitz,75,RdeepBot,40
RdeepBot,75,blitz,8
RdeepBot,66,blitz,41
RdeepBot,84,blitz,36
RdeepBot,74,blitz,0
blitz,66,RdeepBot,48
RdeepBot,75,blitz,0
RdeepBot,74,blitz,25
RdeepBot,77,blitz,13
RdeepBot,80,blitz,0
blitz,104,RdeepBot,42
blitz,78,RdeepBot,62
RdeepBot,66,blitz,0
blitz,69,RdeepBot,51
RdeepBot,72,blitz,62
RdeepBot,69,blitz,0
RdeepBot,71,blitz,6
RdeepBot,67,blitz,0
RdeepBot,68,blitz,33
RdeepBot,75,blitz,7
RdeepBot,83,blitz,0
RdeepBot,94,blitz,15
RdeepBot,70,blitz,45
blitz,77,RdeepBot,55
RdeepBot,68,blitz,20
RdeepBot,73,blitz,39
RdeepBot,76,blitz,40
RdeepBot,74,blitz,0
blitz,74,RdeepBot,21
blitz,74,RdeepBot,13
RdeepBot,75,blitz,0
RdeepBot,75,blitz,0
RdeepBot,73,blitz,13
RdeepBot,67,blitz,0
RdeepBot,85,blitz,55
RdeepBot,66,blitz,48
RdeepBot,68,blitz,35
RdeepBot,68,blitz,14
RdeepBot,66,blitz,49
RdeepBot,69,blitz,21
blitz,66,RdeepBot,21
RdeepBot,76,blitz,0
RdeepBot,81,blitz,28
RdeepBot,78,blitz,13
RdeepBot,87,blitz,0
RdeepBot,55,blitz,65
blitz,71,RdeepBot,28
blitz,72,RdeepBot,35
RdeepBot,83,blitz,0
RdeepBot,68,blitz,4
blitz,75,RdeepBot,26
RdeepBot,70,blitz,14
RdeepBot,84,blitz,57
RdeepBot,67,blitz,40
RdeepBot,69,blitz,0
RdeepBot,68,blitz,12
RdeepBot,67,blitz,0
RdeepBot,71,blitz,0
RdeepBot,73,blitz,47
RdeepBot,69,blitz,6
RdeepBot,70,blitz,34
blitz,75,RdeepBot,33
RdeepBot,86,blitz,0
RdeepBot,71,blitz,55
RdeepBot,66,blitz,0
RdeepBot,77,blitz,43
RdeepBot,74,blitz,0
RdeepBot,69,blitz,13
RdeepBot,68,blitz,48
RdeepBot,66,blitz,54
RdeepBot,72,blitz,20
RdeepBot,74,blitz,39
RdeepBot,72,blitz,15
RdeepBot,69,blitz,0
blitz,71,RdeepBot,29
RdeepBot,65,blitz,55
RdeepBot,67,blitz,14
RdeepBot,88,blitz,46
RdeepBot,72,blitz,35
RdeepBot,70,blitz,20
RdeepBot,70,blitz,13
RdeepBot,66,blitz,15
RdeepBot,69,blitz,23
blitz,74,RdeepBot,39
RdeepBot,67,blitz,0
blitz,71,RdeepBot,27
RdeepBot,74,blitz,0
blitz,74,RdeepBot,6
RdeepBot,74,blitz,0
blitz,78,RdeepBot,62
RdeepBot,76,blitz,0
blitz,69,RdeepBot,24
RdeepBot,77,blitz,0
RdeepBot,72,blitz,21
RdeepBot,74,blitz,6
blitz,74,RdeepBot,26
RdeepBot,69,blitz,0
blitz,69,RdeepBot,40
RdeepBot,66,blitz,0
RdeepBot,71,blitz,29
RdeepBot,74,blitz,46
RdeepBot,76,blitz,26
RdeepBot,75,blitz,38
RdeepBot,97,blitz,42
RdeepBot,94,blitz,44
RdeepBot,74,blitz,31
RdeepBot,72,blitz,7
RdeepBot,77,blitz,5
blitz,70,RdeepBot,50
RdeepBot,56,blitz,64
RdeepBot,79,blitz,15
blitz,74,RdeepBot,21
RdeepBot,69,blitz,0
blitz,69,RdeepBot,51
RdeepBot,83,blitz,0
RdeepBot,68,blitz,65
RdeepBot,68,blitz,0
RdeepBot,71,blitz,13
blitz,69,RdeepBot,23
blitz,68,RdeepBot,20
RdeepBot,75,blitz,0
RdeepBot,67,blitz,0
RdeepBot,68,blitz,33
blitz,67,RdeepBot,41
RdeepBot,74,blitz,7
blitz,76,RdeepBot,27
RdeepBot,76,blitz,0
RdeepBot,67,blitz,14
RdeepBot,74,blitz,46
RdeepBot,68,blitz,0
RdeepBot,68,blitz,7
RdeepBot,84,blitz,7
RdeepBot,75,blitz,32
blitz,67,RdeepBot,40
blitz,68,RdeepBot,21
RdeepBot,73,blitz,0
RdeepBot,67,blitz,34
RdeepBot,68,blitz,13
RdeepBot,82,blitz,0
blitz,55,RdeepBot,65
RdeepBot,82,blitz,8
blitz,58,RdeepBot,62
RdeepBot,70,blitz,0
RdeepBot,72,blitz,35
RdeepBot,69,blitz,15
RdeepBot,73,blitz,21
blitz,66,RdeepBot,22
RdeepBot,68,blitz,12
blitz,69,RdeepBot,39
blitz,71,RdeepBot,49
RdeepBot,68,blitz,19
RdeepBot,61,blitz,59
RdeepBot,67,blitz,0
RdeepBot,75,blitz,0
blitz,69,RdeepBot,33
RdeepBot,74,blitz,46
RdeepBot,67,blitz,13
RdeepBot,68,blitz,39
RdeepBot,69,blitz,6
RdeepBot,67,blitz,41
RdeepBot,67,blitz,0
RdeepBot,88,blitz,25
RdeepBot,68,blitz,33
blitz,67,RdeepBot,20
RdeepBot,66,blitz,0
RdeepBot,74,blitz,55
RdeepBot,74,blitz,0
RdeepBot,82,blitz,12
RdeepBot,66,blitz,13
RdeepBot,67,blitz,0
RdeepBot,74,blitz,46
blitz,67,RdeepBot,59
RdeepBot,74,blitz,0
blitz,60,RdeepBot,60
RdeepBot,72,blitz,0
RdeepBot,67,blitz,53
blitz,61,RdeepBot,59
blitz,74,RdeepBot,7
blitz,55,RdeepBot,65
RdeepBot,68,blitz,0
RdeepBot,76,blitz,44
RdeepBot,66,blitz,0
RdeepBot,75,blitz,39
RdeepBot,77,blitz,0
RdeepBot,117,blitz,15
blitz,67,RdeepBot,21
RdeepBot,74,blitz,15
RdeepBot,56,blitz,64
RdeepBot,76,blitz,45
RdeepBot,68,blitz,0
RdeepBot,83,blitz,14
RdeepBot,67,blitz,61
RdeepBot,68,blitz,0
blitz,67,RdeepBot,53
RdeepBot,73,blitz,0
blitz,57,RdeepBot,63
RdeepBot,76,blitz,28
blitz,72,RdeepBot,48
RdeepBot,67,blitz,13
RdeepBot,79,blitz,0
RdeepBot,55,blitz,65
RdeepBot,88,blitz,0
RdeepBot,81,blitz,0
RdeepBot,84,blitz,0
RdeepBot,75,blitz,35
RdeepBot,69,blitz,0
RdeepBot,83,blitz,0
RdeepBot,67,blitz,39
blitz,66,RdeepBot,28
RdeepBot,75,blitz,38
RdeepBot,95,blitz,0
RdeepBot,75,blitz,33
RdeepBot,67,blitz,55
RdeepBot,88,blitz,12
blitz,61,RdeepBot,59
RdeepBot,69,blitz,5
blitz,76,RdeepBot,23
RdeepBot,70,blitz,20
blitz,66,RdeepBot,54
RdeepBot,67,blitz,34
RdeepBot,94,blitz,46
blitz,67,RdeepBot,45
RdeepBot,76,blitz,12
RdeepBot,76,blitz,14
RdeepBot,74,blitz,36
RdeepBot,72,blitz,27
RdeepBot,67,blitz,19
RdeepBot,69,blitz,31
RdeepBot,61,blitz,59
RdeepBot,69,blitz,21
RdeepBot,68,blitz,21
RdeepBot,66,blitz,0
blitz,67,RdeepBot,40
RdeepBot,60,blitz,60
RdeepBot,76,blitz,0
RdeepBot,78,blitz,21
blitz,67,RdeepBot,53
RdeepBot,87,blitz,34
blitz,65,RdeepBot,55
blitz,73,RdeepBot,5
RdeepBot,66,blitz,0
blitz,70,RdeepBot,33
RdeepBot,68,blitz,0
blitz,75,RdeepBot,21
RdeepBot,69,blitz,0
RdeepBot,71,blitz,0
RdeepBot,73,blitz,34
blitz,67,RdeepBot,25
RdeepBot,66,blitz,0
RdeepBot,72,blitz,12
RdeepBot,68,blitz,26
blitz,75,RdeepBot,26
RdeepBot,78,blitz,0
RdeepBot,69,blitz,7
RdeepBot,66,blitz,36
RdeepBot,70,blitz,24
RdeepBot,79,blitz,61
RdeepBot,66,blitz,48
RdeepBot,75,blitz,34
blitz,73,RdeepBot,35
RdeepBot,69,blitz,0
RdeepBot,67,blitz,0
blitz,68,RdeepBot,40
RdeepBot,73,blitz,34
RdeepBot,74,blitz,15
RdeepBot,95,blitz,0
RdeepBot,83,blitz,37
blitz,85,RdeepBot,26
blitz,63,RdeepBot,57
RdeepBot,69,blitz,5
blitz,61,RdeepBot,59
RdeepBot,76,blitz,0
blitz,60,RdeepBot,60
RdeepBot,76,blitz,32
RdeepBot,79,blitz,40
RdeepBot,71,blitz,36
RdeepBot,68,blitz,0
RdeepBot,74,blitz,13
RdeepBot,63,blitz,57
blitz,66,RdeepBot,35
RdeepBot,73,blitz,0
RdeepBot,66,blitz,26
blitz,60,RdeepBot,60
RdeepBot,80,blitz,21
RdeepBot,68,blitz,27
RdeepBot,70,blitz,0
RdeepBot,73,blitz,41
blitz,67,RdeepBot,53
blitz,75,RdeepBot,65
RdeepBot,72,blitz,62
RdeepBot,74,blitz,0
RdeepBot,73,blitz,24
RdeepBot,68,blitz,0
RdeepBot,74,blitz,21
RdeepBot,75,blitz,14
RdeepBot,70,blitz,36
RdeepBot,68,blitz,37
blitz,67,RdeepBot,53
RdeepBot,66,blitz,0
RdeepBot,67,blitz,48
RdeepBot,67,blitz,8
RdeepBot,71,blitz,0
RdeepBot,71,blitz,0
RdeepBot,74,blitz,47
RdeepBot,75,blitz,6
RdeepBot,66,blitz,15
RdeepBot,80,blitz,41
blitz,74,RdeepBot,22
RdeepBot,76,blitz,0
RdeepBot,100,blitz,14
RdeepBot,67,blitz,0
RdeepBot,68,blitz,7
blitz,74,RdeepBot,46
RdeepBot,71,blitz,34
RdeepBot,75,blitz,5
RdeepBot,67,blitz,0
RdeepBot,72,blitz,0
RdeepBot,67,blitz,14
blitz,72,RdeepBot,14
RdeepBot,67,blitz,0
RdeepBot,67,blitz,13
RdeepBot,66,blitz,0
RdeepBot,61,blitz,59
RdeepBot,67,blitz,40
RdeepBot,76,blitz,0
RdeepBot,68,blitz,0
RdeepBot,66,blitz,15
RdeepBot,80,blitz,33
RdeepBot,74,blitz,26
RdeepBot,74,blitz,13
blitz,79,RdeepBot,27
blitz,71,RdeepBot,35
RdeepBot,71,blitz,12
RdeepBot,79,blitz,4
RdeepBot,83,blitz,7
RdeepBot,68,blitz,14
RdeepBot,69,blitz,0
RdeepBot,75,blitz,7
blitz,67,RdeepBot,53
RdeepBot,67,blitz,0
RdeepBot,78,blitz,14
RdeepBot,69,blitz,40
RdeepBot,70,blitz,14
RdeepBot,67,blitz,53
RdeepBot,78,blitz,0
RdeepBot,69,blitz,21
RdeepBot,68,blitz,0
RdeepBot,67,blitz,0
blitz,69,RdeepBot,33
blitz,67,RdeepBot,0
RdeepBot,68,blitz,0
RdeepBot,81,blitz,39
RdeepBot,70,blitz,22
RdeepBot,111,blitz,0
blitz,70,RdeepBot,9
RdeepBot,67,blitz,21
blitz,67,RdeepBot,53
RdeepBot,71,blitz,21
RdeepBot,79,blitz,48
blitz,72,RdeepBot,13
RdeepBot,78,blitz,0
RdeepBot,73,blitz,20
RdeepBot,74,blitz,13
RdeepBot,68,blitz,7
RdeepBot,62,blitz,58
RdeepBot,82,blitz,0
RdeepBot,104,blitz,24
siege,67,RdeepBot,21
RdeepBot,73,siege,49
RdeepBot,69,siege,14
siege,67,RdeepBot,60
siege,67,RdeepBot,46
siege,59,RdeepBot,61
RdeepBot,74,siege,13
RdeepBot,68,siege,52
RdeepBot,66,siege,27
siege,67,RdeepBot,53
RdeepBot,75,siege,27
siege,57,RdeepBot,63
RdeepBot,74,siege,46
RdeepBot,73,siege,47
siege,73,RdeepBot,14
RdeepBot,74,siege,0
siege,72,RdeepBot,41
siege,67,RdeepBot,48
siege,75,RdeepBot,27
RdeepBot,67,siege,14
siege,74,RdeepBot,12
RdeepBot,76,siege,16
RdeepBot,76,siege,44
RdeepBot,71,siege,61
RdeepBot,67,siege,27
RdeepBot,62,siege,58
RdeepBot,71,siege,14
siege,73,RdeepBot,35
siege,69,RdeepBot,58
siege,76,RdeepBot,14
RdeepBot,77,siege,25
siege,73,RdeepBot,54
RdeepBot,77,siege,43
siege,65,RdeepBot,55
RdeepBot,66,siege,15
RdeepBot,87,siege,32
siege,71,RdeepBot,56
siege,60,RdeepBot,60
RdeepBot,72,siege,48
RdeepBot,69,siege,6
siege,77,RdeepBot,46
siege,67,RdeepBot,28
siege,66,RdeepBot,48
RdeepBot,74,siege,7
RdeepBot,69,siege,65
siege,66,RdeepBot,41
siege,74,RdeepBot,49
RdeepBot,67,siege,33
siege,67,RdeepBot,13
RdeepBot,66,siege,21
siege,68,RdeepBot,40
RdeepBot,74,siege,54
RdeepBot,75,siege,38
RdeepBot,80,siege,40
RdeepBot,70,siege,37
RdeepBot,73,siege,15
siege,70,RdeepBot,0
RdeepBot,67,siege,6
siege,72,RdeepBot,40
RdeepBot,79,siege,35
RdeepBot,69,siege,22
RdeepBot,73,siege,62
RdeepBot,78,siege,62
RdeepBot,75,siege,29
siege,70,RdeepBot,65
siege,68,RdeepBot,6
RdeepBot,71,siege,13
siege,60,RdeepBot,60
RdeepBot,69,siege,34
RdeepBot,75,siege,32
RdeepBot,70,siege,44
RdeepBot,81,siege,29
RdeepBot,70,siege,14
RdeepBot,66,siege,47
RdeepBot,79,siege,61
RdeepBot,68,siege,25
RdeepBot,70,siege,21
RdeepBot,81,siege,46
siege,78,RdeepBot,42
siege,68,RdeepBot,59
RdeepBot,71,siege,28
RdeepBot,77,siege,5
RdeepBot,75,siege,41
siege,69,RdeepBot,34
RdeepBot,73,siege,47
RdeepBot,66,siege,54
RdeepBot,73,siege,22
RdeepBot,66,siege,48
RdeepBot,70,siege,6
siege,77,RdeepBot,12
RdeepBot,74,siege,27
siege,67,RdeepBot,34
siege,75,RdeepBot,39
siege,67,RdeepBot,45
siege,73,RdeepBot,47
RdeepBot,71,siege,22
siege,68,RdeepBot,13
RdeepBot,75,siege,28
siege,77,RdeepBot,63
RdeepBot,74,siege,46
RdeepBot,75,siege,61
RdeepBot,75,siege,13
RdeepBot,115,siege,41
siege,67,RdeepBot,39
siege,80,RdeepBot,40
RdeepBot,75,siege,39
siege,78,RdeepBot,62
siege,76,RdeepBot,44
RdeepBot,66,siege,54
RdeepBot,66,siege,5
RdeepBot,67,siege,39
RdeepBot,76,siege,14
siege,59,RdeepBot,61
RdeepBot,68,siege,15
RdeepBot,55,siege,65
RdeepBot,79,siege,41
RdeepBot,68,siege,34
siege,72,RdeepBot,34
siege,66,RdeepBot,44
RdeepBot,72,siege,48
siege,78,RdeepBot,20
siege,64,RdeepBot,56
siege,68,RdeepBot,33
RdeepBot,82,siege,47
siege,67,RdeepBot,52
RdeepBot,68,siege,33
RdeepBot,76,siege,20
RdeepBot,66,siege,39
RdeepBot,69,siege,21
siege,75,RdeepBot,29
siege,58,RdeepBot,62
RdeepBot,80,siege,21
siege,72,RdeepBot,41
RdeepBot,67,siege,28
RdeepBot,68,siege,0
siege,79,RdeepBot,39
siege,66,RdeepBot,61
siege,81,RdeepBot,0
RdeepBot,68,siege,53
siege,66,RdeepBot,41
siege,71,RdeepBot,35
RdeepBot,73,siege,18
RdeepBot,69,siege,19
siege,69,RdeepBot,13
RdeepBot,69,siege,26
siege,67,RdeepBot,46
RdeepBot,83,siege,37
siege,68,RdeepBot,31
RdeepBot,75,siege,65
RdeepBot,58,siege,62
siege,74,RdeepBot,6
RdeepBot,76,siege,50
RdeepBot,87,siege,27
RdeepBot,69,siege,33
RdeepBot,72,siege,35
siege,75,RdeepBot,47
RdeepBot,73,siege,41
RdeepBot,68,siege,50
RdeepBot,69,siege,0
siege,72,RdeepBot,0
siege,88,RdeepBot,0
RdeepBot,78,siege,5
RdeepBot,83,siege,24
RdeepBot,66,siege,33
RdeepBot,79,siege,28
RdeepBot,66,siege,54
RdeepBot,66,siege,27
siege,73,RdeepBot,39
RdeepBot,60,siege,60
siege,69,RdeepBot,7
siege,70,RdeepBot,50
RdeepBot,75,siege,45
RdeepBot,86,siege,22
siege,65,RdeepBot,55
siege,59,RdeepBot,61
siege,75,RdeepBot,14
siege,67,RdeepBot,29
siege,77,RdeepBot,28
