winner,winner_score,loser,loser_score
RandBot,74,blitz,0
blitz,76,RandBot,18
RandBot,69,blitz,30
RandBot,94,blitz,26
RandBot,70,blitz,38
RandBot,77,blitz,14
blitz,67,RandBot,53
blitz,100,RandBot,20
RandBot,78,blitz,0
RandBot,67,blitz,5
RandBot,67,blitz,33
RandBot,64,blitz,56
RandBot,55,blitz,65
RandBot,73,blitz,47
blitz,69,RandBot,18
RandBot,75,blitz,0
blitz,70,RandBot,14
blitz,73,RandBot,47
blitz,68,RandBot,52
blitz,74,RandBot,0
blitz,94,RandBot,52
RandBot,66,blitz,27
blitz,73,RandBot,47
RandBot,67,blitz,53
blitz,77,RandBot,18
RandBot,77,blitz,34
blitz,72,RandBot,34
blitz,66,RandBot,0
RandBot,83,blitz,27
RandBot,67,blitz,35
RandBot,58,blitz,62
RandBot,75,blitz,0
RandBot,72,blitz,41
RandBot,66,blitz,33
blitz,67,RandBot,12
blitz,67,RandBot,53
blitz,78,RandBot,27
blitz,61,RandBot,59
blitz,76,RandBot,34
blitz,67,RandBot,47
blitz,74,RandBot,21
blitz,73,RandBot,21
blitz,73,RandBot,40
blitz,69,RandBot,21
blitz,75,RandBot,46
blitz,100,RandBot,36
blitz,60,RandBot,60
RandBot,66,blitz,40
blitz,70,RandBot,0
blitz,68,RandBot,13
RandBot,66,blitz,54
RandBot,75,blitz,45
blitz,74,RandBot,22
blitz,76,RandBot,0
blitz,66,RandBot,54
blitz,87,RandBot,13
blitz,57,RandBot,63
blitz,74,RandBot,18
blitz,59,RandBot,61
RandBot,67,blitz,0
RandBot,77,blitz,43
blitz,68,RandBot,13
blitz,70,RandBot,5
blitz,67,RandBot,0
RandBot,73,blitz,14
blitz,88,RandBot,40
blitz,76,RandBot,15
blitz,79,RandBot,29
blitz,67,RandBot,0
blitz,70,RandBot,19
blitz,75,RandBot,32
RandBot,109,blitz,0
RandBot,70,blitz,7
blitz,68,RandBot,11
blitz,73,RandBot,13
RandBot,68,blitz,32
RandBot,66,blitz,42
blitz,66,RandBot,54
RandBot,70,blitz,21
blitz,73,RandBot,0
blitz,69,RandBot,57
blitz,84,RandBot,0
blitz,78,RandBot,13
RandBot,73,blitz,32
blitz,66,RandBot,28
RandBot,66,blitz,0
blitz,67,RandBot,6
RandBot,60,blitz,60
RandBot,71,blitz,11
blitz,65,RandBot,55
RandBot,71,blitz,49
RandBot,68,blitz,52
blitz,100,RandBot,27
blitz,73,RandBot,47
blitz,105,RandBot,36
RandBot,67,blitz,48
blitz,68,RandBot,14
blitz,102,RandBot,27
RandBot,69,blitz,23
blitz,79,RandBot,41
blitz,73,RandBot,33
RandBot,68,blitz,17
blitz,71,RandBot,26
blitz,74,RandBot,0
RandBot,70,blitz,0
blitz,74,RandBot,46
RandBot,66,blitz,54
blitz,72,RandBot,13
blitz,80,RandBot,12
blitz,72,RandBot,48
blitz,72,RandBot,48
blitz,74,RandBot,46
blitz,98,RandBot,29
RandBot,67,blitz,27
blitz,69,RandBot,45
blitz,69,RandBot,19
blitz,75,RandBot,53
blitz,74,RandBot,0
RandBot,76,blitz,29
RandBot,84,blitz,15
RandBot,60,blitz,60
blitz,59,RandBot,61
blitz,71,RandBot,49
blitz,67,RandBot,28
blitz,66,RandBot,50
RandBot,69,blitz,0
blitz,70,RandBot,17
blitz,67,RandBot,14
RandBot,74,blitz,6
blitz,68,RandBot,12
RandBot,66,blitz,54
blitz,67,RandBot,0
blitz,74,RandBot,15
blitz,70,RandBot,38
blitz,68,RandBot,0
RandBot,78,blitz,35
RandBot,66,blitz,0
RandBot,69,blitz,51
blitz,73,RandBot,32
blitz,74,RandBot,0
blitz,78,RandBot,42
RandBot,74,blitz,27
blitz,67,RandBot,0
blitz,76,RandBot,12
RandBot,74,blitz,46
blitz,74,RandBot,6
blitz,71,RandBot,0
blitz,70,RandBot,13
blitz,80,RandBot,0
blitz,67,RandBot,53
blitz,71,RandBot,28
RandBot,65,blitz,55
blitz,71,RandBot,0
RandBot,66,blitz,20
blitz,78,RandBot,35
blitz,74,RandBot,15
blitz,73,RandBot,7
blitz,116,RandBot,20
blitz,75,RandBot,22
blitz,74,RandBot,0
blitz,90,RandBot,43
RandBot,72,blitz,29
RandBot,64,blitz,56
blitz,72,RandBot,41
blitz,74,RandBot,0
RandBot,70,blitz,35
blitz,67,RandBot,12
blitz,72,RandBot,0
blitz,77,RandBot,19
RandBot,74,blitz,46
blitz,75,RandBot,12
RandBot,66,blitz,34
blitz,85,RandBot,0
blitz,72,RandBot,48
RandBot,67,blitz,53
blitz,87,RandBot,53
blitz,67,RandBot,46
RandBot,83,blitz,0
blitz,81,RandBot,32
blitz,84,RandBot,36
blitz,67,RandBot,0
blitz,81,RandBot,26
blitz,87,RandBot,39
RandBot,66,blitz,33
blitz,69,RandBot,13
RandBot,69,blitz,51
blitz,76,RandBot,18
blitz,72,RandBot,21
blitz,74,RandBot,0
blitz,82,RandBot,38
RandBot,66,blitz,60
blitz,65,RandBot,55
blitz,72,RandBot,7
blitz,66,RandBot,27
blitz,74,RandBot,14
RandBot,73,blitz,47
blitz,72,RandBot,20
blitz,76,RandBot,18
blitz,70,RandBot,50
blitz,67,RandBot,0
blitz,68,RandBot,52
RandBot,66,blitz,54
blitz,59,RandBot,61
blitz,93,RandBot,15
blitz,71,RandBot,21
blitz,68,RandBot,53
blitz,74,RandBot,0
blitz,70,RandBot,50
blitz,66,RandBot,33
blitz,67,RandBot,0
blitz,66,RandBot,28
RandBot,69,blitz,33
RandBot,66,blitz,27
blitz,67,RandBot,0
blitz,75,RandBot,36
RandBot,69,blitz,58
blitz,69,RandBot,5
blitz,58,RandBot,62
blitz,67,RandBot,19
blitz,66,RandBot,40
blitz,81,RandBot,27
blitz,68,RandBot,32
RandBot,75,blitz,45
blitz,73,RandBot,0
blitz,66,RandBot,33
RandBot,62,blitz,58
blitz,69,RandBot,13
RandBot,76,blitz,44
blitz,96,RandBot,34
blitz,70,RandBot,0
blitz,72,RandBot,35
RandBot,63,blitz,57
blitz,66,RandBot,26
RandBot,71,blitz,15
blitz,67,RandBot,40
RandBot,69,blitz,14
blitz,68,RandBot,52
RandBot,69,blitz,13
RandBot,68,blitz,26
RandBot,67,blitz,26
blitz,70,RandBot,0
blitz,100,RandBot,20
blitz,66,RandBot,0
blitz,76,RandBot,12
blitz,66,RandBot,0
blitz,72,RandBot,0
blitz,79,RandBot,41
blitz,61,RandBot,59
blitz,88,RandBot,14
blitz,79,RandBot,41
blitz,80,RandBot,40
RandBot,72,blitz,0
blitz,68,RandBot,14
RandBot,59,blitz,61
blitz,67,RandBot,0
blitz,78,RandBot,23
RandBot,78,blitz,23
blitz,69,RandBot,12
blitz,73,RandBot,4
blitz,74,RandBot,26
blitz,75,RandBot,59
RandBot,68,blitz,0
blitz,76,RandBot,40
blitz,83,RandBot,18
blitz,78,RandBot,8
blitz,69,RandBot,28
blitz,67,RandBot,53
blitz,66,RandBot,0
blitz,70,RandBot,46
blitz,67,RandBot,0
blitz,76,RandBot,5
RandBot,73,blitz,28
RandBot,73,blitz,33
blitz,69,RandBot,59
blitz,80,RandBot,0
blitz,68,RandBot,0
RandBot,70,blitz,44
blitz,87,RandBot,19
blitz,81,RandBot,45
blitz,72,RandBot,48
blitz,74,RandBot,0
blitz,73,RandBot,34
RandBot,80,blitz,21
RandBot,65,blitz,55
blitz,67,RandBot,40
RandBot,68,blitz,52
RandBot,67,blitz,0
blitz,95,RandBot,42
blitz,78,RandBot,49
RandBot,75,blitz,45
blitz,74,RandBot,19
RandBot,59,blitz,61
blitz,71,RandBot,0
blitz,79,RandBot,35
RandBot,71,blitz,41
RandBot,73,blitz,61
blitz,61,RandBot,59
RandBot,66,blitz,35
RandBot,72,blitz,42
blitz,99,RandBot,26
RandBot,71,blitz,14
RandBot,60,blitz,60
blitz,66,RandBot,54
blitz,80,RandBot,29
RandBot,68,blitz,20
blitz,72,RandBot,7
blitz,75,RandBot,12
blitz,88,RandBot,32
blitz,73,RandBot,5
RandBot,74,blitz,42
blitz,71,RandBot,12
RandBot,70,blitz,37
blitz,86,RandBot,20
blitz,80,RandBot,40
RandBot,67,blitz,40
blitz,66,RandBot,41
blitz,73,RandBot,47
blitz,70,RandBot,50
blitz,70,RandBot,18
blitz,69,RandBot,0
blitz,69,RandBot,20
blitz,67,RandBot,32
blitz,70,RandBot,0
blitz,75,RandBot,0
RandBot,73,blitz,20
RandBot,70,blitz,5
RandBot,72,blitz,48
blitz,68,RandBot,19
blitz,66,RandBot,14
blitz,68,RandBot,0
blitz,72,RandBot,0
blitz,76,RandBot,10
blitz,72,RandBot,20
blitz,67,RandBot,35
blitz,66,RandBot,14
RandBot,66,blitz,27
blitz,68,RandBot,27
blitz,75,RandBot,39
RandBot,68,blitz,0
blitz,75,RandBot,45
blitz,66,RandBot,35
blitz,75,RandBot,44
blitz,66,RandBot,0
blitz,67,RandBot,0
blitz,77,RandBot,0
blitz,67,RandBot,0
blitz,74,RandBot,53
blitz,82,RandBot,9
blitz,107,RandBot,34
blitz,80,RandBot,0
blitz,75,RandBot,0
RandBot,68,blitz,10
RandBot,78,blitz,0
blitz,77,RandBot,24
blitz,70,RandBot,0
RandBot,73,blitz,33
RandBot,71,blitz,28
blitz,75,RandBot,14
blitz,74,RandBot,0
blitz,67,RandBot,46
blitz,66,RandBot,0
blitz,71,RandBot,63
blitz,66,RandBot,49
blitz,76,RandBot,28
RandBot,56,blitz,64
blitz,64,RandBot,56
RandBot,57,blitz,63
RandBot,69,blitz,37
blitz,59,RandBot,61
blitz,98,RandBot,21
RandBot,67,blitz,7
blitz,86,RandBot,34
RandBot,67,blitz,53
RandBot,67,blitz,53
blitz,59,RandBot,61
RandBot,66,blitz,54
RandBot,75,blitz,32
blitz,80,RandBot,40
blitz,84,RandBot,22
RandBot,69,blitz,51
blitz,67,RandBot,0
RandBot,67,blitz,26
RandBot,66,blitz,54
blitz,68,RandBot,12
RandBot,69,blitz,37
blitz,69,RandBot,0
blitz,71,RandBot,37
blitz,58,RandBot,62
blitz,68,RandBot,5
RandBot,66,blitz,54
blitz,66,RandBot,0
RandBot,70,blitz,0
blitz,75,RandBot,14
RandBot,86,blitz,34
blitz,66,RandBot,0
blitz,75,BullyBot,40
blitz,60,BullyBot,60
blitz,57,BullyBot,63
blitz,73,BullyBot,41
blitz,72,BullyBot,41
blitz,65,BullyBot,55
blitz,70,BullyBot,33
blitz,66,BullyBot,49
BullyBot,68,blitz,21
blitz,63,BullyBot,57
blitz,77,BullyBot,5
blitz,67,BullyBot,53
BullyBot,78,blitz,0
BullyBot,81,blitz,0
blitz,70,BullyBot,17
blitz,67,BullyBot,53
blitz,70,BullyBot,26
blitz,68,BullyBot,52
blitz,72,BullyBot,44
blitz,70,BullyBot,27
BullyBot,69,blitz,0
blitz,80,BullyBot,35
BullyBot,75,blitz,21
blitz,77,BullyBot,31
blitz,72,BullyBot,13
blitz,59,BullyBot,61
blitz,76,BullyBot,40
blitz,67,BullyBot,53
blitz,67,BullyBot,0
blitz,69,BullyBot,47
blitz,58,BullyBot,62
BullyBot,68,blitz,0
BullyBot,76,blitz,0
BullyBot,68,blitz,52
BullyBot,68,blitz,22
blitz,60,BullyBot,60
blitz,63,BullyBot,57
BullyBot,73,blitz,0
blitz,68,BullyBot,13
blitz,68,BullyBot,28
blitz,55,BullyBot,65
blitz,73,BullyBot,47
BullyBot,76,blitz,0
blitz,61,BullyBot,59
BullyBot,74,blitz,14
blitz,65,BullyBot,55
blitz,109,BullyBot,26
blitz,88,BullyBot,55
BullyBot,66,blitz,35
blitz,57,BullyBot,63
blitz,77,BullyBot,26
blitz,69,BullyBot,51
blitz,82,BullyBot,53
BullyBot,74,blitz,0
blitz,78,BullyBot,14
blitz,71,BullyBot,39
blitz,97,BullyBot,31
BullyBot,68,blitz,52
blitz,95,BullyBot,42
blitz,58,BullyBot,62
BullyBot,69,blitz,0
blitz,68,BullyBot,48
BullyBot,67,blitz,42
BullyBot,73,blitz,0
BullyBot,76,blitz,0
blitz,72,BullyBot,48
blitz,81,BullyBot,5
BullyBot,66,blitz,0
blitz,58,BullyBot,62
BullyBot,67,blitz,13
blitz,74,BullyBot,46
BullyBot,83,blitz,0
blitz,87,BullyBot,48
blitz,65,BullyBot,55
BullyBot,68,blitz,0
BullyBot,71,blitz,15
BullyBot,79,blitz,0
BullyBot,69,blitz,0
blitz,60,BullyBot,60
BullyBot,74,blitz,0
blitz,70,BullyBot,37
blitz,58,BullyBot,62
blitz,55,BullyBot,65
blitz,66,BullyBot,34
BullyBot,69,blitz,0
blitz,101,BullyBot,49
BullyBot,66,blitz,54
blitz,66,BullyBot,54
BullyBot,67,blitz,20
BullyBot,72,blitz,0
BullyBot,72,blitz,0
blitz,67,BullyBot,47
blitz,76,BullyBot,32
blitz,72,BullyBot,48
blitz,62,BullyBot,58
blitz,66,BullyBot,54
BullyBot,76,blitz,0
blitz,78,BullyBot,6
blitz,67,BullyBot,36
blitz,65,BullyBot,55
BullyBot,68,blitz,34
BullyBot,68,blitz,0
blitz,60,BullyBot,60
BullyBot,69,blitz,12
BullyBot,76,blitz,0
blitz,66,BullyBot,56
blitz,75,BullyBot,18
blitz,76,BullyBot,20
blitz,57,BullyBot,63
blitz,66,BullyBot,28
blitz,75,BullyBot,47
BullyBot,68,blitz,21
blitz,68,BullyBot,27
blitz,60,BullyBot,60
BullyBot,66,blitz,14
BullyBot,68,blitz,33
blitz,77,BullyBot,37
BullyBot,69,blitz,0
blitz,79,BullyBot,29
BullyBot,66,blitz,23
blitz,66,BullyBot,54
blitz,66,BullyBot,54
BullyBot,69,blitz,0
blitz,108,BullyBot,47
BullyBot,72,blitz,15
blitz,85,BullyBot,14
BullyBot,76,blitz,0
blitz,64,BullyBot,56
BullyBot,75,blitz,0
blitz,65,BullyBot,55
blitz,59,BullyBot,61
BullyBot,66,blitz,22
blitz,68,BullyBot,21
blitz,67,BullyBot,43
blitz,72,BullyBot,42
blitz,74,BullyBot,46
blitz,77,BullyBot,36
BullyBot,78,blitz,0
blitz,60,BullyBot,60
BullyBot,70,blitz,0
blitz,57,BullyBot,63
BullyBot,69,blitz,0
blitz,72,BullyBot,35
blitz,74,BullyBot,46
blitz,55,BullyBot,65
blitz,75,BullyBot,39
BullyBot,82,blitz,0
blitz,59,BullyBot,61
BullyBot,66,blitz,42
blitz,58,BullyBot,62
blitz,69,BullyBot,45
BullyBot,74,blitz,0
blitz,75,BullyBot,32
BullyBot,75,blitz,0
BullyBot,75,blitz,0
blitz,61,BullyBot,59
BullyBot,69,blitz,0
blitz,66,BullyBot,48
BullyBot,67,blitz,33
BullyBot,69,blitz,13
BullyBot,77,blitz,5
BullyBot,70,blitz,0
blitz,58,BullyBot,62
blitz,73,BullyBot,47
blitz,62,BullyBot,58
BullyBot,71,blitz,0
blitz,76,BullyBot,22
BullyBot,72,blitz,0
blitz,73,BullyBot,47
blitz,77,BullyBot,39
BullyBot,75,blitz,14
blitz,67,BullyBot,44
blitz,75,BullyBot,46
BullyBot,70,blitz,21
BullyBot,77,blitz,0
blitz,79,BullyBot,61
BullyBot,66,blitz,22
blitz,56,BullyBot,64
blitz,61,BullyBot,59
blitz,75,BullyBot,41
BullyBot,74,blitz,0
blitz,79,BullyBot,41
BullyBot,70,blitz,0
blitz,60,BullyBot,60
blitz,59,BullyBot,61
BullyBot,66,blitz,0
blitz,86,BullyBot,29
blitz,68,BullyBot,52
blitz,75,BullyBot,45
blitz,72,BullyBot,48
BullyBot,70,blitz,35
blitz,66,BullyBot,34
blitz,71,BullyBot,27
blitz,62,BullyBot,58
blitz,67,BullyBot,6
BullyBot,75,blitz,0
blitz,75,BullyBot,56
blitz,76,BullyBot,39
blitz,75,BullyBot,41
BullyBot,59,blitz,61
blitz,76,BullyBot,25
blitz,66,BullyBot,54
BullyBot,76,blitz,0
blitz,75,BullyBot,19
blitz,76,BullyBot,53
blitz,70,BullyBot,50
blitz,71,BullyBot,40
BullyBot,71,blitz,0
blitz,81,BullyBot,60
blitz,69,BullyBot,21
blitz,65,BullyBot,55
blitz,77,BullyBot,34
blitz,67,BullyBot,53
BullyBot,74,blitz,0
blitz,61,BullyBot,59
BullyBot,83,blitz,0
BullyBot,70,blitz,20
blitz,61,BullyBot,59
blitz,63,BullyBot,57
BullyBot,67,blitz,0
blitz,58,BullyBot,62
blitz,74,BullyBot,41
blitz,77,BullyBot,39
blitz,90,BullyBot,47
blitz,96,BullyBot,40
BullyBot,76,blitz,0
blitz,79,BullyBot,28
BullyBot,75,blitz,0
blitz,55,BullyBot,65
BullyBot,71,blitz,14
blitz,73,BullyBot,57
blitz,70,BullyBot,19
blitz,79,BullyBot,29
blitz,74,BullyBot,35
BullyBot,78,blitz,0
BullyBot,70,blitz,0
blitz,76,BullyBot,44
blitz,83,BullyBot,0
BullyBot,74,blitz,0
blitz,69,BullyBot,47
BullyBot,76,blitz,0
blitz,74,BullyBot,5
blitz,65,BullyBot,55
blitz,66,BullyBot,54
BullyBot,76,blitz,0
BullyBot,76,blitz,13
blitz,78,BullyBot,36
BullyBot,68,blitz,0
blitz,78,BullyBot,12
blitz,76,BullyBot,33
blitz,74,BullyBot,12
blitz,75,BullyBot,31
blitz,69,BullyBot,51
blitz,77,BullyBot,4
blitz,60,BullyBot,60
blitz,72,BullyBot,48
BullyBot,75,blitz,0
blitz,78,BullyBot,27
BullyBot,67,blitz,15
BullyBot,75,blitz,0
blitz,61,BullyBot,59
blitz,75,BullyBot,28
blitz,57,BullyBot,63
blitz,74,BullyBot,27
BullyBot,73,blitz,14
BullyBot,83,blitz,0
BullyBot,65,blitz,55
blitz,66,BullyBot,64
blitz,67,BullyBot,53
blitz,78,BullyBot,42
BullyBot,69,blitz,0
blitz,67,BullyBot,53
BullyBot,77,blitz,0
blitz,63,BullyBot,57
blitz,74,BullyBot,18
blitz,71,BullyBot,6
BullyBot,66,blitz,27
BullyBot,72,blitz,29
blitz,57,BullyBot,63
BullyBot,66,blitz,33
BullyBot,70,blitz,0
blitz,76,BullyBot,45
blitz,76,BullyBot,33
blitz,55,BullyBot,65
blitz,55,BullyBot,65
blitz,84,BullyBot,41
BullyBot,76,blitz,0
BullyBot,66,blitz,34
blitz,66,BullyBot,54
BullyBot,60,blitz,60
blitz,68,BullyBot,39
blitz,67,BullyBot,42
blitz,59,BullyBot,61
BullyBot,75,blitz,0
BullyBot,76,blitz,0
BullyBot,73,blitz,41
BullyBot,71,blitz,24
BullyBot,74,blitz,15
BullyBot,70,blitz,38
blitz,74,BullyBot,41
blitz,76,BullyBot,40
BullyBot,67,blitz,0
BullyBot,78,blitz,0
blitz,68,BullyBot,34
blitz,67,BullyBot,53
BullyBot,69,blitz,14
BullyBot,70,blitz,21
blitz,75,BullyBot,45
blitz,70,BullyBot,46
BullyBot,79,blitz,0
blitz,79,BullyBot,41
blitz,73,BullyBot,21
blitz,76,BullyBot,31
blitz,94,BullyBot,43
blitz,77,BullyBot,31
BullyBot,74,blitz,15
blitz,75,BullyBot,28
BullyBot,76,blitz,0
BullyBot,73,blitz,0
BullyBot,66,blitz,0
blitz,71,BullyBot,14
blitz,59,BullyBot,61
BullyBot,74,blitz,13
BullyBot,82,blitz,0
blitz,72,BullyBot,48
BullyBot,74,blitz,14
blitz,71,BullyBot,49
BullyBot,66,blitz,0
BullyBot,66,blitz,47
BullyBot,70,blitz,20
blitz,69,BullyBot,26
blitz,76,BullyBot,6
BullyBot,75,blitz,18
blitz,68,BullyBot,40
blitz,69,BullyBot,7
BullyBot,66,blitz,34
blitz,59,BullyBot,61
BullyBot,69,blitz,0
blitz,73,BullyBot,35
blitz,65,BullyBot,55
blitz,68,BullyBot,46
BullyBot,83,blitz,0
BullyBot,69,blitz,12
BullyBot,84,blitz,0
BullyBot,69,blitz,0
BullyBot,59,blitz,61
blitz,76,BullyBot,19
BullyBot,68,blitz,0
blitz,70,BullyBot,27
blitz,59,BullyBot,61
blitz,77,BullyBot,11
blitz,67,BullyBot,40
blitz,55,BullyBot,65
BullyBot,68,blitz,0
blitz,67,BullyBot,53
BullyBot,71,blitz,0
BullyBot,70,blitz,0
BullyBot,68,blitz,0
blitz,80,BullyBot,49
blitz,76,BullyBot,5
blitz,68,BullyBot,47
BullyBot,66,blitz,0
blitz,86,BullyBot,34
blitz,60,BullyBot,60
blitz,69,BullyBot,7
blitz,78,BullyBot,42
blitz,64,BullyBot,56
BullyBot,73,blitz,0
BullyBot,66,blitz,22
blitz,68,BullyBot,34
blitz,81,BullyBot,20
blitz,92,BullyBot,28
blitz,68,BullyBot,13
blitz,75,BullyBot,0
BullyBot,70,blitz,0
blitz,70,BullyBot,46
blitz,67,BullyBot,22
blitz,75,BullyBot,13
blitz,75,BullyBot,54
blitz,71,BullyBot,44
blitz,73,BullyBot,47
blitz,76,BullyBot,28
BullyBot,69,blitz,0
BullyBot,69,blitz,0
blitz,74,BullyBot,34
blitz,75,BullyBot,45
blitz,72,BullyBot,21
blitz,68,BullyBot,6
BullyBot,69,blitz,26
BullyBot,67,blitz,13
blitz,66,BullyBot,41
blitz,68,BullyBot,41
blitz,74,BullyBot,34
blitz,74,BullyBot,33
blitz,73,BullyBot,47
blitz,61,BullyBot,59
blitz,77,BullyBot,31
BullyBot,67,blitz,0
BullyBot,69,blitz,5
BullyBot,70,blitz,0
BullyBot,67,blitz,0
blitz,71,BullyBot,25
blitz,59,BullyBot,61
BullyBot,73,blitz,40
blitz,68,BullyBot,52
blitz,69,BullyBot,6
blitz,60,BullyBot,60
blitz,67,BullyBot,60
BullyBot,70,blitz,44
blitz,69,BullyBot,0
BullyBot,66,blitz,0
blitz,67,BullyBot,53
BullyBot,67,blitz,12
blitz,76,BullyBot,27
blitz,69,BullyBot,51
BullyBot,75,blitz,0
blitz,72,BullyBot,58
blitz,61,BullyBot,59
blitz,71,BullyBot,14
blitz,68,BullyBot,52
blitz,77,BullyBot,26
blitz,58,BullyBot,62
blitz,77,BullyBot,24
blitz,75,BullyBot,41
BullyBot,66,blitz,49
blitz,68,BullyBot,0
BullyBot,67,blitz,0
BullyBot,68,blitz,14
blitz,75,BullyBot,33
BullyBot,73,blitz,0
BullyBot,77,blitz,0
blitz,73,BullyBot,61
blitz,73,BullyBot,36
BullyBot,85,blitz,0
BullyBot,75,blitz,0
BullyBot,73,blitz,0
blitz,59,BullyBot,61
blitz,74,BullyBot,41
BullyBot,68,blitz,0
BullyBot,68,blitz,0
blitz,74,BullyBot,40
blitz,82,BullyBot,48
blitz,73,BullyBot,47
blitz,73,BullyBot,41
blitz,73,BullyBot,47
BullyBot,59,blitz,61
blitz,74,BullyBot,35
BullyBot,67,blitz,14
BullyBot,70,blitz,0
blitz,78,BullyBot,29
blitz,74,BullyBot,46
blitz,57,BullyBot,63
blitz,74,BullyBot,40
BullyBot,75,blitz,0
BullyBot,60,blitz,60
BullyBot,78,blitz,0
blitz,58,BullyBot,62
BullyBot,67,blitz,35
blitz,66,BullyBot,0
blitz,59,BullyBot,61
BullyBot,74,blitz,0
blitz,83,BullyBot,0
BullyBot,68,blitz,48
BullyBot,75,blitz,0
blitz,75,BullyBot,60
blitz,76,BullyBot,28
blitz,58,BullyBot,62
blitz,68,BullyBot,25
BullyBot,69,blitz,0
blitz,67,BullyBot,14
blitz,74,BullyBot,41
blitz,59,BullyBot,61
blitz,69,BullyBot,47
BullyBot,55,blitz,65
BullyBot,66,blitz,0
blitz,82,BullyBot,14
blitz,64,BullyBot,56
blitz,67,BullyBot,53
BullyBot,66,blitz,14
blitz,68,BullyBot,19
blitz,71,BullyBot,49
blitz,76,BullyBot,34
BullyBot,67,blitz,20
blitz,73,BullyBot,47
blitz,56,BullyBot,64
BullyBot,66,blitz,54
BullyBot,68,blitz,0
blitz,75,BullyBot,45
BullyBot,67,blitz,26
blitz,73,BullyBot,14
BullyBot,76,blitz,25
blitz,66,BullyBot,54
BullyBot,68,blitz,0
BullyBot,70,blitz,38
BullyBot,66,blitz,14
blitz,72,BullyBot,48
blitz,69,BullyBot,51
blitz,67,BullyBot,47
BullyBot,69,blitz,0
BullyBot,76,blitz,0
blitz,59,BullyBot,61
BullyBot,75,blitz,0
blitz,76,BullyBot,28
blitz,77,BullyBot,14
BullyBot,68,blitz,46
blitz,74,BullyBot,7
blitz,58,BullyBot,62
BullyBot,74,blitz,0
blitz,81,BullyBot,5
BullyBot,76,blitz,0
BullyBot,69,blitz,0
blitz,67,BullyBot,40
BullyBot,82,blitz,0
blitz,76,BullyBot,12
blitz,76,BullyBot,40
BullyBot,69,blitz,0
BullyBot,67,blitz,36
blitz,72,BullyBot,0
BullyBot,69,blitz,0
blitz,75,BullyBot,6
BullyBot,69,blitz,0
blitz,84,BullyBot,46
blitz,56,BullyBot,64
blitz,75,BullyBot,21
BullyBot,66,blitz,54
BullyBot,66,blitz,22
BullyBot,68,blitz,32
blitz,58,BullyBot,62
BullyBot,73,blitz,0
blitz,77,BullyBot,57
blitz,76,BullyBot,0
blitz,98,BullyBot,43
blitz,77,BullyBot,0
blitz,59,BullyBot,61
blitz,73,BullyBot,42
blitz,61,BullyBot,59
blitz,62,BullyBot,58
BullyBot,67,blitz,0
BullyBot,73,blitz,7
blitz,76,BullyBot,0
BullyBot,68,blitz,47
BullyBot,66,blitz,0
blitz,73,BullyBot,56
blitz,74,BullyBot,46
BullyBot,69,blitz,0
BullyBot,82,blitz,0
BullyBot,68,blitz,0
blitz,76,BullyBot,0
blitz,74,BullyBot,46
blitz,75,BullyBot,40
BullyBot,67,blitz,13
blitz,73,BullyBot,47
BullyBot,76,blitz,0
blitz,69,BullyBot,51
blitz,68,BullyBot,0
blitz,75,BullyBot,14
blitz,74,BullyBot,46
blitz,74,BullyBot,46
BullyBot,66,blitz,61
blitz,67,BullyBot,48
BullyBot,66,blitz,15
BullyBot,69,blitz,0
BullyBot,70,blitz,0
blitz,70,BullyBot,38
blitz,70,BullyBot,33
blitz,68,BullyBot,52
blitz,64,BullyBot,56
blitz,67,BullyBot,53
blitz,75,BullyBot,8
blitz,60,BullyBot,60
blitz,78,BullyBot,14
blitz,75,BullyBot,54
BullyBot,68,blitz,0
blitz,74,BullyBot,25
blitz,59,BullyBot,61
blitz,60,BullyBot,60
BullyBot,76,blitz,15
BullyBot,66,blitz,0
BullyBot,69,blitz,0
blitz,77,BullyBot,43
blitz,68,BullyBot,52
blitz,70,BullyBot,50
blitz,76,BullyBot,39
blitz,60,BullyBot,60
blitz,76,BullyBot,37
BullyBot,68,blitz,0
blitz,67,BullyBot,19
blitz,70,BullyBot,39
BullyBot,70,blitz,21
blitz,82,BullyBot,18
BullyBot,70,blitz,0
BullyBot,82,blitz,0
blitz,69,BullyBot,21
BullyBot,68,blitz,0
BullyBot,75,blitz,0
BullyBot,70,blitz,0
blitz,97,BullyBot,37
blitz,65,BullyBot,55
BullyBot,72,blitz,6
blitz,58,BullyBot,62
blitz,71,BullyBot,49
blitz,66,BullyBot,54
blitz,72,BullyBot,48
BullyBot,71,blitz,0
blitz,58,BullyBot,62
blitz,77,BullyBot,43
blitz,67,BullyBot,53
blitz,66,BullyBot,54
BullyBot,68,blitz,0
blitz,75,BullyBot,0
blitz,56,BullyBot,64
blitz,67,BullyBot,53
blitz,68,BullyBot,26
BullyBot,67,blitz,41
blitz,83,BullyBot,20
blitz,61,BullyBot,59
BullyBot,75,blitz,0
BullyBot,70,blitz,0
BullyBot,75,blitz,0
blitz,74,BullyBot,46
blitz,76,BullyBot,32
BullyBot,75,blitz,0
BullyBot,69,blitz,33
BullyBot,78,blitz,0
BullyBot,69,blitz,0
BullyBot,71,blitz,30
blitz,82,BullyBot,55
BullyBot,70,blitz,13
BullyBot,67,blitz,0
blitz,72,BullyBot,48
blitz,90,BullyBot,32
blitz,64,BullyBot,56
